email,zrnr,iban,hostname,company,city,date_time,iso8601,time,pricetag,timezone,file_name,country,random_number,bank_country
hans-hermann.häring@proton.ch,JB-2843-1509-BANK,DE64528469157154931220,srv-28.soelzer.com,Misicher Seifert KG,Luckau,1991-03-05 15:09:26,1985-03-21T12:17:23,00:01:46,"9,00 €",Europe/Helsinki,Feuer.ods,Niue,83262832,DE
evamaria.liebelt@gmail.com,JB-7471-1806-BANK,DE65858389671648655380,db-30.hermighausen.net,Schulz GmbH & Co. KG,Vechta,1970-06-14 13:51:24,2015-07-11T09:43:07,17:37:55,"72,27 €",Europe/Andorra,weg.csv,Dominica,80182,DE
genoveva.caspar@gmail.com,JB-2211-2806-BANK,DE88398754611215187796,lt-05.huebel.com,Mangold,Wanzleben,2013-03-02 23:03:34,1970-10-12T19:22:21,17:14:45,"99,68 €",Asia/Dili,fröhlich.wav,Jordanien,9,DE
renate.gorlitz@aol.com,JB-4758-4619-BANK,DE64859545852396571379,desktop-21.pohl.de,Rädel Scholtz Stiftung & Co. KG,Forchheim,2004-01-10 16:29:34,1986-10-17T13:32:38,23:11:06,"6.769,39 €",Asia/Baghdad,am.wav,Kokosinseln,80175505,DE
claudia.hauffer@proton.ch,JB-5190-7597-BANK,DE10671286025155732176,laptop-31.faust.de,Baum Bien GmbH & Co. KGaA,Ueckermünde,2021-02-17 18:57:07,2018-11-19T16:33:23,05:04:01,"4,09 €",America/Nassau,groß.avi,Gibraltar,97756136,DE
volkmar.reising@gmx.de,JB-2120-3985-BANK,DE53221050338971744164,lt-85.dehmel.org,Spieß GmbH,Ebermannstadt,1984-09-13 18:49:56,1992-04-18T08:29:00,16:59:03,"478,37 €",America/Lima,schön.pages,Uruguay,2,DE
raphaela.hein@proton.ch,JB-5102-1340-BANK,DE47496652123059296746,web-46.bluemel.de,Klingelhöfer,Einbeck,2019-12-26 22:45:49,2003-01-13T13:57:03,05:40:51,"68.350,89 €",America/Paramaribo,sie.txt,Belize,97920,DE
bianka.täsche@hotmail.com,JB-3449-1571-BANK,DE52772773056971762277,desktop-68.metz.de,Hendriks,Wertingen,1990-04-13 08:40:46,1981-12-18T14:13:09,15:56:36,"8.711,34 €",Europe/Ljubljana,gehören.txt,Luxemburg,0,DE
andrzej.kensy@msn.com,JB-6851-1099-BANK,DE89383839947442339698,web-87.binner.de,Gröttner AG,Zerbst,1995-02-18 16:31:28,2018-05-15T17:25:53,20:05:14,"71.546,73 €",Africa/Tunis,nass.js,Neukaledonien,804826222,DE
ann.mielcarek@hotmail.com,JB-6561-0757-BANK,DE85673618694453485755,email-80.trubin.com,Gerlach Schmiedt GbR,Pritzwalk,2021-04-26 21:16:21,2000-12-28T11:10:49,21:46:06,"6.955,20 €",Asia/Kuching,Essen.json,Chile,811,DE
erhard.zirme@gmail.com,JB-6087-3836-BANK,DE17651519281932397707,lt-80.schleich.de,Löchel,Tuttlingen,2021-04-14 07:58:44,2023-08-31T05:38:29,06:07:03,"8.777,20 €",America/Nassau,Brief.key,Kokosinseln,639537,DE
maria-luise.weinhage@hotmail.com,JB-5338-2578-BANK,DE82639164911835446369,lt-32.bluemel.net,Jacob Zorbach GmbH,Worbis,1991-05-27 19:33:53,2010-05-02T05:57:34,13:56:37,"4,87 €",America/Jamaica,Zimmer.txt,Israel,4385,DE
heinz-walter.sorgatz@gmail.com,JB-1331-2387-BANK,DE30759180363279781948,srv-00.wernecke.com,Löffler GmbH & Co. KGaA,Melsungen,2010-07-13 09:16:02,1986-12-20T13:53:32,00:32:04,"1,78 €",Europe/Malta,traurig.json,Nigeria,590620,DE
emmi.karge@aol.com,JB-0918-4586-BANK,DE94655724111904832710,lt-70.lorch.com,Rörricht Hendriks AG & Co. KG,Hofgeismar,1978-12-15 04:43:08,2016-01-30T14:43:54,03:53:40,"2,89 €",Africa/Kigali,heiß.bmp,Indonesien,831127043,DE
alex.rogner@gmx.de,JB-5254-6004-BANK,DE41521323321306550978,web-71.zorbach.com,Bolnbach,Wittenberg,1989-12-27 12:18:27,1990-04-28T16:18:51,02:22:24,"2,66 €",Europe/Istanbul,bleiben.flac,Myanmar,366379,DE
diana.blümel@proton.ch,JB-6485-5086-BANK,DE80179479331818032900,srv-41.heinz.de,Holt,Calau,1975-11-08 02:53:21,2002-06-13T15:03:07,18:48:14,"3,09 €",Asia/Nicosia,fliegen.json,Barbados,53453703,DE
aleksander.hiller@gmail.com,JB-7522-6381-BANK,DE41770538289745593821,srv-85.roerricht.de,Fechner Ebert KG,Sankt Goarshausen,1987-08-24 05:11:45,2014-09-15T01:50:41,15:10:03,"47,81 €",Africa/Dar_es_Salaam,nämlich.avi,Montserrat,937056034,DE
bernard.kabus@proton.ch,JB-7729-1043-BANK,DE79637957221860854508,web-54.mies.org,Schüler,Pegnitz,1975-08-24 06:41:56,2001-05-06T02:02:37,03:33:52,"78,83 €",Pacific/Chatham,sind.csv,Uganda,30351,DE
raissa.liebelt@aol.com,JB-2431-5423-BANK,DE90669822122793887590,lt-02.misicher.de,Winkler GmbH & Co. KG,Weißenfels,2023-08-05 16:05:02,1977-07-09T14:13:55,21:37:19,"75.653,87 €",America/Jamaica,schnell.ppt,Kuba,742968980,DE
edgar.nette@aol.com,JB-5235-7523-BANK,DE78583527185868688277,srv-83.reinhardt.de,Boucsein KG,Neustrelitz,1998-09-26 13:18:23,1979-10-23T06:25:40,11:22:32,"86,02 €",Europe/London,zu.odp,Vietnam,7078,DE
romana.becker@gmx.de,JB-6569-5548-BANK,DE90553542505782036799,email-25.dobes.de,Fiebig,Ebersberg,1974-09-16 22:01:05,2001-10-07T07:32:44,19:30:01,"5.992,52 €",America/Port_of_Spain,Maus.avi,Ukraine,21219,DE
christiana.aumann@hotmail.com,JB-0807-6629-BANK,DE36881788827494967936,email-51.stahr.com,Mohaupt,Soest,1982-10-13 05:57:04,1996-02-08T09:08:01,20:50:48,"1.958,64 €",Asia/Baghdad,fehlen.mov,Salomonen,856669,DE
marcel.schomber@gmx.de,JB-0110-2613-BANK,DE40001395313273864123,laptop-14.muelichen.com,Hertrampf Linke GmbH & Co. OHG,Hettstedt,1999-08-08 14:33:14,1978-10-25T20:18:42,02:42:33,"67.919,43 €",Asia/Tokyo,Bild.wav,Swasiland,2,DE
simone.kroker@msn.com,JB-3803-0304-BANK,DE62259507620378462801,laptop-24.etzler.de,Herrmann AG & Co. OHG,Waldmünchen,1992-05-18 17:06:37,2004-05-04T17:12:32,09:13:09,"9,13 €",Africa/Niamey,Milch.pptx,Guinea,15243844,DE
ben.täsche@gmail.com,JB-4603-7172-BANK,DE15344131789023414270,laptop-21.gerlach.de,Haering GbR,Borna,1987-11-12 18:34:25,1984-08-19T21:53:00,13:13:54,"1.734,59 €",Indian/Antananarivo,ihn.pptx,Montenegro,6807,DE
angelique.tlustek@msn.com,JB-3807-3241-BANK,DE05749172217188086837,srv-90.meister.net,Dehmel,Waren,2006-08-13 22:11:57,1981-06-06T16:56:17,03:33:24,"45,00 €",Asia/Tbilisi,deshalb.mov,Bolivien,285728053,DE
milos.etzold@gmx.de,JB-7485-3289-BANK,DE70886438620286708775,web-15.ackermann.net,Kensy GmbH,Euskirchen,1996-09-27 21:31:32,1979-12-04T23:10:57,20:10:31,"31,63 €",Europe/Bucharest,Papa.json,Sonderverwaltungszone Hongkong,48039,DE
veronica.börner@aol.com,JB-0709-0667-BANK,DE74825240946596810534,web-20.steinberg.de,Schmiedecke,Vilsbiburg,1995-07-09 10:25:10,1991-09-09T02:45:13,20:06:20,"3,39 €",Africa/Lagos,Name.odp,Albanien,2913740,DE
valerie.reising@hotmail.com,JB-4293-4013-BANK,DE90599314751558521926,laptop-13.oderwald.de,Gumprich,Grevesmühlen,1989-02-10 19:49:36,1986-03-08T20:55:53,21:03:36,"9.755,62 €",America/St_Vincent,dick.bmp,Myanmar,329566655,DE
alwine.tintzmann@gmx.de,JB-6024-2820-BANK,DE17552990325768822991,desktop-35.reinhardt.com,Boucsein AG & Co. KGaA,Viersen,2007-06-16 22:21:16,1988-07-27T15:34:35,11:21:32,"9.726,97 €",Europe/Athens,kommen.css,Dschibuti,76694,DE
josefine.neuschäfer@aol.com,JB-1923-4918-BANK,DE03978760997764064072,email-22.ladeck.com,Gude KG,Calau,2003-03-17 15:33:49,2003-07-14T03:44:27,16:08:40,"9.743,99 €",America/Guatemala,gleich.ods,Bahamas,8752853,DE
adrian.weinhold@aol.com,JB-5090-4259-BANK,DE42793677439387842196,srv-87.jopich.net,Bolander Paffrath GmbH,Wiedenbrück,1992-11-03 18:09:29,2004-07-22T22:10:41,23:05:18,"445,21 €",Africa/Accra,lustig.mp3,Panama,685,DE
marcel.staude@gmail.com,JB-0718-3282-BANK,DE32831823459688799533,laptop-95.henschel.com,Ebert GbR,Leipziger Land,2023-09-03 11:18:47,1988-06-22T11:47:35,15:46:51,"0,92 €",Indian/Antananarivo,sonst.mov,Senegal,9668521,DE
danilo.striebitz@msn.com,JB-7032-2804-BANK,DE43785152685790341651,lt-73.beer.com,auch Schlauchin,Badalzungen,2002-01-09 00:56:19,2009-05-18T09:46:26,16:29:54,"5,49 €",Asia/Hebron,unter.gif,Sudan,42709774,DE
pavel.sontag@aol.com,JB-4839-3257-BANK,DE80488776576439452151,db-01.briemer.de,Stiffel Ortmann GmbH,Calau,2013-05-25 22:18:24,1976-06-21T13:20:48,23:34:57,"5.651,89 €",Asia/Dhaka,ganz.wav,Mongolei,4,DE
karina.zorbach@proton.ch,JB-3039-0329-BANK,DE18566117609278411436,desktop-68.gerlach.com,Keudel Eimer AG & Co. KGaA,Göppingen,2014-02-23 04:01:07,1999-10-28T10:00:38,14:19:49,"56.071,08 €",Africa/Abidjan,öffnen.mov,Algerien,94499384,DE
folker.kuhl@aol.com,JB-2920-4132-BANK,DE73346943133937828487,srv-26.beier.de,Hiller e.V.,Schrobenhausen,1979-03-24 22:06:48,1976-08-26T06:50:07,06:51:42,"39.406,21 €",Europe/Vienna,Nacht.xls,Malawi,149432,DE
ramazan.beyer@gmail.com,JB-3042-1228-BANK,DE22124835837836670035,desktop-17.hentschel.org,Bohnbach,Hannover,2007-02-02 17:32:17,1987-02-12T01:26:37,20:26:30,"167,30 €",Asia/Qatar,dauern.wav,Palästinensische Gebiete,100695,DE
friederike.gertz@gmx.de,JB-4101-5283-BANK,DE19602461554298258904,desktop-49.biggen.net,Ditschlerin Meyer GmbH & Co. KG,Finsterwalde,2002-12-06 00:54:23,1983-04-14T10:40:19,05:37:49,"7.489,00 €",Pacific/Nauru,wollen.key,Nigeria,67,DE
kirstin.gerlach@hotmail.com,JB-4387-2678-BANK,DE94488155232066536920,db-43.oestrovsky.com,Ziegert Hesse GmbH,Wesel,2023-07-31 17:24:03,1990-03-30T00:37:03,05:14:04,"6.294,68 €",Asia/Amman,Glück.flac,Usbekistan,14,DE
wendelin.holt@aol.com,JB-5282-3405-BANK,DE07150780318948134965,desktop-90.meister.net,Stiebitz,Recklinghausen,1976-10-01 18:39:11,2006-06-11T06:41:19,05:54:31,"2,21 €",Asia/Taipei,Beispiel.png,Niue,3681,DE
florence.fliegner@gmx.de,JB-2027-7553-BANK,DE40053125667957487140,desktop-21.mosemann.com,Vogt,Diepholz,2005-12-01 13:09:36,1980-05-24T03:59:30,03:14:35,"261,49 €",Africa/Lusaka,drehen.flac,Algerien,9,DE
wolfram.bärer@gmx.de,JB-2297-5374-BANK,DE65396140553808140844,desktop-59.keudel.de,Börner,Geldern,1990-02-22 23:25:50,2004-08-22T12:09:54,23:32:05,"15.183,08 €",Indian/Mahe,turnen.mp3,Guam,5160,DE
jürgen.schenk@msn.com,JB-6111-4096-BANK,DE27701735661885901961,lt-52.reuter.org,Steckel,Gadebusch,2023-04-27 23:32:49,1972-07-28T04:20:27,19:05:38,"44,51 €",America/Caracas,Angst.pdf,Indien,4166,DE
henny.klemt@gmx.de,JB-3185-7882-BANK,DE86459417023946931923,laptop-97.kambs.com,Lübs Stiftung & Co. KGaA,Sebnitz,1992-06-26 22:58:09,2011-02-10T12:58:15,07:43:38,"6,28 €",Africa/Dar_es_Salaam,mit.pdf,Laos,67258,DE
wilfriede.gertz@gmail.com,JB-4730-3242-BANK,DE44105928087229269972,lt-72.bien.com,Schlosser Henschel AG & Co. KG,Brandenburg,1989-06-19 23:04:21,1998-06-14T13:49:51,21:22:04,"38,87 €",Europe/Minsk,ab.gif,Russische Föderation,4,DE
hans jürgen.klapp@hotmail.com,JB-6798-2530-BANK,DE77587305774127821901,db-37.foerster.de,Haase KG,Helmstedt,1977-09-24 16:56:23,1989-08-10T14:54:46,06:33:10,"82.459,85 €",Europe/Andorra,gestern.wav,Irak,284027962,DE
aleksander.birnbaum@gmx.de,JB-3130-2237-BANK,DE74266956718028069578,email-03.hettner.com,Beyer Junitz AG,Torgau,1973-05-21 23:24:13,1977-07-30T14:02:36,07:37:39,"39,96 €",Asia/Riyadh,Tür.bmp,Singapur,35234,DE
brigitte.rose@gmail.com,JB-6498-3347-BANK,DE55336170358703235788,db-74.kabus.de,Mude GbR,Biedenkopf,2009-08-19 16:49:46,1986-02-12T21:02:16,22:07:40,"623,56 €",Europe/Dublin,heißen.gif,Saudi-Arabien,72272301,DE
janko.heuser@proton.ch,JB-7199-3045-BANK,DE50033290007383036040,lt-84.gotthard.net,Wähner GmbH & Co. KG,Havelberg,1997-08-26 06:44:05,2018-12-31T10:10:21,01:44:32,"4,90 €",America/Argentina/Rio_Gallegos,dafür.pdf,Afghanistan,23179,DE
hans-henning.pergande@aol.com,JB-3537-6524-BANK,DE05541894272720816856,srv-20.mohaupt.com,Schweitzer Scheuermann AG & Co. OHG,Gransee,2019-07-21 00:48:02,1978-04-04T18:54:26,07:30:03,"391,58 €",Asia/Calcutta,Zeit.numbers,Luxemburg,9,DE
john.zobel@hotmail.com,JB-2937-4768-BANK,DE80976550411329650570,lt-04.haenel.com,Butte,Kitzingen,1980-02-16 09:40:34,1971-08-06T22:35:47,14:17:50,"93.862,09 €",Asia/Brunei,fröhlich.key,Singapur,89898882,DE
michaele.ortmann@hotmail.com,JB-0750-1418-BANK,DE39983132693602008526,lt-54.pohl.com,Linke GmbH,Höxter,1973-08-21 23:36:34,2005-01-21T08:01:09,08:10:18,"7,63 €",Atlantic/Reykjavik,stellen.mp3,Bermuda,79582,DE
marijan.rudolph@gmail.com,JB-0321-1984-BANK,DE37999333612929749772,desktop-90.heintze.net,Sager Roskoth GmbH & Co. OHG,Freising,2011-07-16 00:13:35,1982-09-03T23:09:56,09:40:51,"78,38 €",Africa/Porto-Novo,laufen.mp4,Andorra,589371,DE
nadine.wirth@gmail.com,JB-0186-0630-BANK,DE58411598524095536884,email-67.franke.com,Schäfer Baum AG & Co. OHG,Reutlingen,1980-04-28 03:10:42,1989-05-14T13:41:14,01:42:41,"3.659,53 €",Asia/Hebron,ganz.avi,China,75917,DE
maritta.klemt@msn.com,JB-3385-6622-BANK,DE51751680339817695981,db-58.hettner.de,Mielcarek GmbH,Weißenfels,1975-11-13 01:47:02,1981-12-02T09:34:18,11:14:06,"3.177,92 €",Pacific/Auckland,Opa.txt,Kuba,75697302,DE
jaqueline.caspar@proton.ch,JB-2640-7422-BANK,DE26869769424831455841,email-99.krein.de,Weller Kobelt GbR,Rehau,2004-04-02 08:02:32,2000-04-10T23:49:41,01:17:42,"4,82 €",America/Argentina/Cordoba,heißen.png,Dänemark,404,DE
elfie.zahn@hotmail.com,JB-5564-3432-BANK,DE81735324239124822790,db-59.holzapfel.de,Jähn,Lemgo,1975-12-19 15:34:30,2001-06-27T09:34:04,19:33:29,"5,72 €",Europe/Paris,Spiel.tiff,St. Kitts und Nevis,9,DE
heiderose.schomber@proton.ch,JB-1430-1233-BANK,DE11559161937055567409,desktop-96.werner.org,Schomber,Wolfratshausen,1980-02-15 04:50:50,1985-09-02T08:13:18,16:22:48,"8,44 €",Africa/Dakar,Sommer.jpg,St. Martin,7289,DE
bogdan.gehringer@proton.ch,JB-2985-2522-BANK,DE51227646776753329928,srv-85.wagner.de,Gutknecht OHG mbH,Grimma,1981-02-04 15:10:07,1986-06-04T08:29:22,11:57:56,"33.766,19 €",Africa/Djibouti,wirklich.flac,Montserrat,11162344,DE
heinfried.ackermann@msn.com,JB-1680-1167-BANK,DE96369858982029802785,lt-30.bender.de,Weihmann Riehl GmbH,Recklinghausen,1984-12-15 09:10:01,1996-10-18T14:11:53,00:19:52,"2,52 €",America/Guatemala,wünschen.wav,St. Helena,443309723,DE
beata.ring@msn.com,JB-2877-4311-BANK,DE70265519826297753402,db-56.albers.net,Baum Metz AG & Co. KGaA,Stollberg,1999-05-25 05:33:29,1973-05-11T13:43:03,07:04:45,"7.385,31 €",Europe/Riga,leise.numbers,Frankreich,612123,DE
ekkehart.lange@hotmail.com,JB-7026-0582-BANK,DE08090592036942006932,laptop-71.suessebier.de,Hermann GmbH & Co. OHG,Dessau,2011-07-22 02:51:18,1970-09-20T18:27:05,18:03:19,"534,91 €",Africa/Johannesburg,ins.png,Chile,556760,DE
hans-rudolf.koch@proton.ch,JB-4819-6543-BANK,DE58762067178379805487,laptop-87.becker.com,Roskoth Gerlach GmbH,Wernigerode,1978-07-29 15:33:48,2007-07-25T10:12:29,07:57:42,"63,91 €",Pacific/Apia,in.png,Vatikanstadt,51,DE
zdenka.süßebier@hotmail.com,JB-7349-3136-BANK,DE03100038220787045587,web-78.baum.com,Hethur KG,Wittstock,1976-11-03 03:07:11,2020-08-17T01:31:59,20:38:20,"11.089,34 €",Europe/Copenhagen,müde.key,Burundi,37445571,DE
reinhart.austermühle@hotmail.com,JB-6968-6737-BANK,DE38828591591696036955,desktop-91.rose.de,Segebahn,Pößneck,2005-12-30 14:16:51,1992-10-04T13:00:28,10:47:36,"5,14 €",America/St_Kitts,am.js,Puerto Rico,81,DE
laura.kostolzin@gmail.com,JB-5767-7750-BANK,DE62459274494579606413,srv-05.haering.de,Meister Beier GmbH,Göppingen,1977-03-07 12:13:50,1980-10-29T22:39:05,12:04:57,"94,36 €",Pacific/Apia,dabei.jpg,Uruguay,432,DE
clara.liebelt@gmail.com,JB-5038-6362-BANK,DE17888734970373056201,laptop-25.schottin.de,Tröst e.G.,Stadtroda,2008-11-13 05:43:53,2019-10-19T10:29:28,15:07:04,"3,85 €",Europe/Brussels,laut.wav,Nepal,42,DE
aenne.adler@msn.com,JB-0805-6241-BANK,DE16855141079890948268,web-84.siering.org,Kraushaar,Hansestadttralsund,2004-08-27 19:27:23,2011-09-02T16:08:06,22:50:03,"378,66 €",Asia/Muscat,warum.json,Singapur,573108068,DE
frieder.lübs@msn.com,JB-4035-1009-BANK,DE88941207331259727790,db-39.mies.de,Pieper AG,Pfaffenhofen an der Ilm,1980-03-17 21:01:51,1979-09-23T19:57:23,04:32:12,"565,12 €",Africa/Mbabane,Garten.jpeg,Mosambik,5986,DE
helge.textor@proton.ch,JB-2019-5271-BANK,DE45039777831786577505,db-20.hartung.com,Aumann AG & Co. KGaA,Ebern,1975-02-14 20:33:15,1985-02-10T06:11:36,12:19:59,"7.092,11 €",Europe/Dublin,los.js,Isle of Man,425217493,DE
iwan.thies@gmx.de,JB-3040-2614-BANK,DE71609896227445584104,desktop-55.kensy.com,Bolander Bloch Stiftung & Co. KGaA,Burg,1976-09-08 16:56:12,2020-03-14T13:32:16,03:47:48,"35,03 €",Europe/Monaco,Minute.js,Jamaika,1089,DE
jobst.boucsein@msn.com,JB-5138-2093-BANK,DE62346552103900599315,web-07.thies.net,Jopich GbR,Osterode am Harz,1989-04-06 05:48:54,1991-03-22T02:18:50,17:15:33,"28.065,86 €",Africa/Khartoum,haben.webm,Usbekistan,5716,DE
emmy.stolze@hotmail.com,JB-1856-5917-BANK,DE91238231341635924025,email-65.schuchhardt.org,Staude Pieper GbR,Auerbach,2019-03-24 19:03:50,2014-12-17T14:35:19,10:26:44,"7,22 €",Europe/Oslo,verstehen.css,Tansania,41108,DE
valentin.schottin@gmx.de,JB-3923-6883-BANK,DE30686132292536582997,srv-04.otto.de,Butte Schuster AG,Werdau,1971-01-10 14:01:56,2004-09-25T14:02:41,00:03:55,"7,02 €",Africa/Asmera,Winter.odt,Oman,713752675,DE
gottfried.hering@proton.ch,JB-7199-3664-BANK,DE02673114186456951299,srv-30.gude.de,Weiß AG & Co. KG,Uelzen,1990-05-04 03:26:03,1981-10-31T07:02:27,10:24:54,"4,44 €",America/St_Vincent,ihn.flac,Martinique,66608,DE
brita.kobelt@proton.ch,JB-0544-3874-BANK,DE44500757650087637319,srv-05.schenk.de,Aumann,Main-Höchst,2017-05-31 21:01:05,1981-10-23T21:09:57,01:59:03,"129,32 €",Asia/Shanghai,Stadt.json,Äquatorialguinea,8,DE
friedhelm.ebert@gmail.com,JB-3999-3604-BANK,DE61830371400457810402,email-07.weinhage.de,Dussen van Kallert GmbH & Co. OHG,Uffenheim,2006-09-03 10:59:48,1970-09-06T08:38:32,04:48:18,"10.595,24 €",Europe/Minsk,finden.css,Jemen,722,DE
salih.rädel@hotmail.com,JB-0778-3252-BANK,DE06280277007621094825,laptop-19.haering.net,Weimer,Hansestadttralsund,1971-03-03 15:33:06,1975-02-21T05:04:22,22:38:29,"265,27 €",America/Argentina/Jujuy,Lehrer.pdf,Andorra,116,DE
caroline.huhn@aol.com,JB-3968-2468-BANK,DE32040670504979176216,web-15.freudenberger.de,Wirth,Beilngries,1989-03-04 21:31:37,2021-02-09T20:44:14,08:01:52,"1.636,82 €",America/Chihuahua,ihr.wav,Burkina Faso,536,DE
oswald.jähn@msn.com,JB-1627-6386-BANK,DE40760347268744972598,laptop-46.dietz.org,Täsche Bähr KGaA,Koblenz,1977-05-05 16:35:41,2021-07-01T01:21:56,04:21:14,"1,10 €",Indian/Maldives,Junge.txt,Marshallinseln,417068,DE
hans-jürgen.textor@gmail.com,JB-2774-3364-BANK,DE61209711031527722781,laptop-88.ziegert.com,Sager Heuser AG,Biedenkopf,1982-05-26 12:22:44,1979-08-28T22:20:30,18:32:49,"116,82 €",Asia/Baghdad,möglich.webm,Dominica,868873907,DE
birgitt.jäntsch@proton.ch,JB-7039-0380-BANK,DE12509369425604800640,srv-09.hermann.de,Ortmann GmbH,Eckernförde,1977-03-04 02:55:38,1970-11-13T03:04:50,10:20:13,"1,61 €",Asia/Rangoon,auf.numbers,St. Martin,289756125,DE
ruthild.caspar@hotmail.com,JB-6352-1528-BANK,DE58489713275711092464,lt-56.keudel.net,Butte,Nordhausen,1975-08-17 02:16:55,2008-06-11T17:43:22,10:47:54,"99,15 €",Africa/Libreville,Nacht.csv,Israel,520616,DE
ortrun.klotz@proton.ch,JB-6108-3881-BANK,DE09084384425650508591,laptop-85.johann.de,Schleich,Sankt Goarshausen,2003-11-23 22:36:06,1998-12-28T12:00:34,18:32:20,"49.147,39 €",Europe/Zagreb,Herz.wav,Grönland,835405,DE
reinhard.hänel@gmx.de,JB-2868-4198-BANK,DE37326560097093653492,email-46.schinke.de,Textor,Badibling,1997-12-23 10:14:40,2006-08-27T07:15:01,12:54:03,"8,72 €",Africa/Harare,er.mp4,Litauen,468,DE
sinaida.krebs@msn.com,JB-2628-2870-BANK,DE78024873993583608455,web-35.kranz.de,Mangold,Schwerin,2016-04-05 03:52:34,1990-05-24T08:54:18,21:20:35,"359,13 €",Europe/Vaduz,nämlich.tiff,Britische Jungferninseln,8912504,DE
inna.ziegert@aol.com,JB-7583-4685-BANK,DE38611386687071731636,desktop-90.scheel.org,Rudolph,Diepholz,1984-03-08 23:16:46,1998-07-03T12:08:05,16:28:54,"5.288,17 €",America/Belize,andere.webm,Britisches Territorium im Indischen Ozean,8268715,DE
folkert.rädel@gmx.de,JB-0348-1312-BANK,DE82579123523227135795,desktop-42.schaefer.net,Dörr GmbH,Parsberg,1979-08-17 16:27:45,1981-08-26T06:15:21,11:06:29,"4.172,46 €",Europe/Zagreb,Sonntag.js,Gambia,75087,DE
beata.zirme@proton.ch,JB-4293-6235-BANK,DE53022810529806205867,srv-82.klapp.de,Hofmann Stiftung & Co. KGaA,Zeulenroda,1985-01-03 14:57:51,2002-06-16T08:04:46,12:49:27,"2,60 €",Africa/Kinshasa,das.xlsx,Brasilien,889821,DE
kemal.weimer@gmx.de,JB-7268-2113-BANK,DE78255709263793187843,web-37.schuster.de,Wulf,Ribnitz-Damgarten,2010-06-29 21:46:03,1975-03-24T18:53:10,18:53:54,"83.746,82 €",Africa/Brazzaville,deshalb.odp,Norwegen,2,DE
gertrud.gieß@gmx.de,JB-4612-0391-BANK,DE64227664026251982246,email-06.froehlich.de,Wiek AG,Prenzlau,2000-11-06 04:08:46,1985-02-18T21:40:04,18:26:50,"181,51 €",Africa/Luanda,weil.webm,Venezuela,211,DE
xenia.freudenberger@msn.com,JB-4563-1315-BANK,DE96393941776769710471,web-32.juettner.com,Martin,Mittweida,2003-06-25 09:01:30,1984-11-16T05:19:27,14:48:00,"797,85 €",Africa/Ceuta,Kopf.avi,Pakistan,6840,DE
hartwig.gunpf@msn.com,JB-1763-5039-BANK,DE33546541945300675668,email-99.zorbach.com,Schuster Hornich GmbH & Co. OHG,Neubrandenburg,2021-09-04 03:16:23,1977-11-04T02:21:30,20:46:09,"6,50 €",Africa/Blantyre,hören.webm,Kiribati,2374,DE
dittmar.ackermann@aol.com,JB-0825-4031-BANK,DE98923314049615978544,web-20.kensy.com,Ziegert Lange KGaA,Neubrandenburg,1976-01-25 18:37:15,1977-09-05T01:50:18,17:33:26,"550,25 €",Africa/Casablanca,über.numbers,Bosnien und Herzegowina,39,DE
emma.ernst@proton.ch,JB-0813-2339-BANK,DE89735343862624009850,desktop-22.lange.net,Schweitzer Etzold KG,Pegnitz,2010-05-28 03:56:48,2000-06-14T02:08:54,22:43:56,"6,01 €",America/Nassau,Familie.mp3,Montenegro,8066,DE
gerard.johann@proton.ch,JB-5724-6661-BANK,DE88671114585438858773,laptop-36.lorch.com,Beckmann GmbH & Co. KG,Marktheidenfeld,1987-12-02 13:52:56,2001-08-19T17:25:35,16:41:52,"99,42 €",Asia/Bangkok,rot.gif,Französisch-Guayana,37970042,DE
curt.hendriks@msn.com,JB-2757-3913-BANK,DE37783018347994714791,laptop-59.kranz.org,Schmidtke AG & Co. KGaA,Mellrichstadt,1973-07-17 09:35:40,1986-06-21T12:49:32,20:41:36,"74,90 €",Europe/Podgorica,fehlen.bmp,Libyen,166,DE
leo.nohlmans@hotmail.com,JB-7625-5084-BANK,DE58061556153224434564,lt-87.hauffer.com,Mangold,Hamburg,1991-06-23 23:19:32,2016-10-05T23:15:10,07:12:04,"228,15 €",Asia/Baku,bekommen.gif,Tadschikistan,6297829,DE
heide.schmidtke@gmail.com,JB-4646-7350-BANK,DE16826189871100431452,web-34.wesack.de,Weinhold,Bayreuth,1995-08-07 03:26:36,2012-08-07T19:42:38,03:35:59,"61.651,91 €",Asia/Hebron,darauf.json,Kasachstan,38267,DE
margit.röhricht@aol.com,JB-6391-6241-BANK,DE27149243466404363119,desktop-88.rust.de,Hande,Sulzbach-Rosenberg,2014-03-19 21:50:39,1996-04-29T20:45:22,09:20:53,"8.337,04 €",America/Mexico_City,verkaufen.avi,Aserbaidschan,518037,DE
edit.schulz@aol.com,JB-3870-3208-BANK,DE37112551581842970952,srv-20.martin.de,Mitschke,Borna,2004-12-30 11:49:10,2007-04-07T01:44:42,17:33:50,"9,45 €",Asia/Yekaterinburg,neu.mp3,Nordmazedonien,8572,DE
bernd.wulf@aol.com,JB-5727-4481-BANK,DE28313261686689603971,email-65.matthaei.com,Grein Groth GmbH,Stadtsteinach,1992-07-15 16:59:47,2020-03-15T04:04:32,19:55:12,"17.489,68 €",America/Argentina/La_Rioja,neu.mp3,Niue,675517113,DE
